Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW
15:30:25,13.46,24.14,12.8,24.4,3399.3,24.9,56360
15:30:25,13.38,24.14,12.7,24.4,3399.3,24.9,56358
15:30:25,13.37,24.13,12.6,24.4,3399.3,24.8,56356
15:30:25,13.29,24.12,12.5,24.4,3399.3,24.9,56357
15:30:25,13.25,24.12,12.5,24.4,3399.3,24.9,56359
15:30:25,13.18,24.11,12.4,24.4,3399.3,24.8,56360
15:30:25,13.12,24.1,12.4,24.4,3399.3,24.8,56360
15:30:25,13.08,24.1,12.3,24.3,3399.3,24.8,56360
15:30:25,13.03,24.1,12.3,24.3,3399.3,24.9,56360
15:30:25,12.98,24.09,12.2,24.3,3399.3,24.9,56362
15:30:25,12.92,24.08,12.2,24.3,3399.3,24.9,56362
15:30:25,12.87,24.08,12.1,24.3,3399.3,24.9,56354
15:30:25,12.84,24.07,12.1,24.3,3399.2,24.9,56349
15:30:25,12.8,24.06,12.1,24.3,3399.1,24.9,56351
15:30:25,12.74,24.05,12,24.3,3399.1,24.8,56349
15:30:25,12.7,24.05,11.9,24.3,3399.1,24.8,56345
15:30:25,12.67,24.05,11.9,24.3,3399,24.7,56344
15:30:25,12.65,24.04,11.9,24.3,3399,24.8,56345
15:30:25,12.6,24.04,11.9,24.3,3399,24.8,56345
15:30:25,12.57,24.03,11.8,24.3,3399,24.9,56342
15:30:25,12.54,24.02,11.8,24.3,3398.9,24.9,56338
15:30:25,12.52,24.02,11.8,24.3,3398.9,24.8,56335
15:30:25,12.47,24.01,11.7,24.2,3398.9,24.8,56337
15:30:25,12.44,24,11.7,24.2,3398.8,24.8,56332
15:30:25,12.4,24,11.6,24.2,3398.8,24.8,56331
15:30:25,12.38,24,11.6,24.2,3398.8,24.8,56331
15:30:25,12.35,23.99,11.6,24.2,3398.8,24.8,56330
15:30:25,12.33,23.98,11.6,24.2,3398.8,24.8,56330
15:30:25,12.29,23.98,11.5,24.2,3398.8,24.8,56332
15:30:25,12.27,23.97,11.5,24.2,3398.8,24.8,56332
15:30:25,12.24,23.97,11.5,24.2,3398.8,24.7,56335
15:30:25,12.2,23.96,11.5,24.2,3398.8,24.8,56330
15:30:25,12.19,23.96,11.4,24.2,3398.8,24.7,56329
15:30:25,12.14,23.95,11.4,24.2,3398.7,24.7,56325
15:30:25,12.14,23.94,11.4,24.2,3398.6,24.7,56325
15:30:25,12.13,23.94,11.4,24.2,3398.6,24.7,56324
15:30:25,12.13,23.93,11.3,24.2,3398.6,24.7,56320
