Vaisala Hum,SGS Temp,SGS RAW
76.3,56.5,58480
76.3,56.5,58480
76.2,56.4,58478
76.2,56.4,58476
76.2,56.4,58474
76.2,56.4,58472
76.1,56.4,58470
76.1,56.4,58470
76.1,56.3,58468
76,56.3,58467
76,56.2,58466
76,56.2,58462
75.9,56.2,58456
75.9,56.2,58456
75.9,56.1,58455
75.8,56.1,58452
75.8,56,58449
75.8,56,58451
75.8,56,58450
75.7,56,58445
75.7,55.9,58443
75.6,55.9,58443
75.6,55.9,58435
75.5,55.9,58436
75.5,55.9,58436
75.5,55.9,58437
75.4,55.8,58435
75.4,55.8,58429
75.4,55.7,58425
75.3,55.8,58422
75.3,55.8,58420
75.3,55.7,58418
75.2,55.7,58416
75.2,55.6,58416
75.1,55.6,58412
75.1,55.6,58411
75.1,55.6,58409
75.1,55.6,58408
75,55.5,58407
75,55.4,58408
75,55.5,58405
74.9,55.5,58405
74.9,55.4,58400
74.9,55.4,58398
74.8,55.3,58398
74.8,55.3,58392
74.8,55.3,58395
74.7,55.3,58395
74.7,55.2,58395
74.7,55.3,58392
74.6,55.2,58390
74.6,55.2,58384
74.6,55.2,58383
74.6,55.1,58379
74.5,55.1,58379
74.5,55,58373
74.5,55,58375
74.4,55,58374
74.4,55,58372
74.4,55,58369
74.3,55,58364
74.3,54.9,58362
74.3,54.8,58361
74.2,54.8,58361
74.2,54.8,58361
74.1,54.8,58362
74.1,54.8,58361
74.1,54.8,58358
74,54.7,58357
74,54.7,58351
74,54.7,58346
73.9,54.7,58345
73.9,54.6,58350
73.9,54.6,58346
73.8,54.6,58350
73.8,54.6,58346
73.8,54.5,58342
73.8,54.5,58341
73.7,54.5,58339
73.7,54.4,58331
73.7,54.3,58334
73.6,54.3,58333
73.6,54.3,58332
73.6,54.3,58328
73.6,54.2,58323
73.5,54.2,58324
73.5,54.2,58318
73.5,54.2,58317
73.4,54.2,58318
73.4,54.1,58313
73.4,54.1,58321
73.4,54.1,58319
73.3,54,58319
73.3,54,58315
73.3,54,58312
73.2,53.9,58310
73.2,53.9,58302
73.2,53.8,58303
73.2,53.8,58300
73.2,53.8,58302
73.1,53.8,58295
73.1,53.8,58298
73.1,53.8,58296
73.1,53.7,58287
73,53.7,58288
73,53.7,58288
73,53.7,58285
72.9,53.7,58287
72.9,53.6,58278
72.9,53.6,58278
72.9,53.5,58279
72.8,53.5,58279
72.8,53.5,58278
72.8,53.4,58274
72.8,53.4,58273
72.7,53.4,58271
72.7,53.4,58271
72.7,53.4,58269
72.6,53.4,58265
72.6,53.3,58261
72.5,53.3,58264
72.5,53.3,58259
72.5,53.2,58259
72.5,53.1,58251
72.5,53.1,58255
72.4,53,58252
72.4,52.9,58251
72.4,53,58249
72.3,53,58249
72.3,53,58244
72.3,53,58253
72.3,53,58243
72.3,52.9,58244
72.2,53,58244
72.2,52.9,58242
72.2,52.9,58241
72.1,52.8,58234
72.1,52.8,58240
72.1,52.8,58237
72.1,52.7,58234
72.1,52.7,58233
72.1,52.7,58231
72,52.6,58224
72,52.7,58225
72,52.6,58227
71.9,52.6,58227
71.9,52.5,58224
71.9,52.5,58223
71.9,52.5,58211
71.8,52.6,58212
71.8,52.5,58210
71.8,52.4,58208
71.8,52.3,58207
71.8,52.2,58207
71.8,52.2,58207
71.8,52.2,58205
71.7,52.2,58209
71.7,52.2,58207
71.7,52.1,58198
71.7,52.2,58194
71.7,52.1,58189
71.7,52.1,58195
71.6,52.1,58193
71.6,52.1,58191
71.6,52.1,58188
71.6,52,58192
71.6,52,58194
71.6,51.9,58190
71.6,51.7,58184
71.6,51.7,58180
71.6,51.8,58180
71.5,51.8,58174
71.5,51.8,58173
71.5,51.7,58169
71.5,51.7,58175
71.5,51.6,58166
71.5,51.6,58161
71.5,51.6,58153
71.4,51.6,58155
71.4,51.4,58158
71.4,51.4,58158
71.4,51.4,58154
71.4,51.4,58153
71.4,51.4,58150
71.4,51.4,58148
71.3,51.4,58151
71.3,51.3,58142
71.3,51.3,58145
71.3,51.3,58143
71.2,51.2,58144
71.2,51.1,58138
71.2,51.1,58136
71.2,51.2,58138
71.2,51.2,58135
71.2,51.2,58135
71.1,51.1,58131
71.1,51.1,58132
71.1,51,58119
71,50.9,58117
71,50.9,58118
71,50.9,58111
70.9,51,58114
70.9,50.9,58109
70.9,50.9,58114
70.9,50.9,58112
70.9,50.8,58108
70.8,50.8,58109
70.8,50.7,58104
70.8,50.7,58098
70.8,50.7,58098
70.7,50.6,58103
70.7,50.6,58093
70.7,50.6,58096
70.7,50.6,58093
70.7,50.6,58095
70.6,50.4,58091
70.6,50.4,58089
70.6,50.4,58086
70.5,50.5,58089
70.5,50.4,58084
70.5,50.4,58082
70.5,50.4,58081
70.5,50.4,58077
70.5,50.3,58077
70.4,50.3,58078
70.4,50.1,58079
70.4,50,58072
70.4,50.1,58070
70.4,50.1,58071
70.3,50.1,58070
70.3,50,58065
70.3,49.9,58064
70.3,49.9,58070
70.3,49.9,58065
70.2,49.9,58060
70.2,49.9,58056
70.2,50,58055
70.2,49.8,58054
70.2,49.7,58048
70.1,49.7,58041
70.1,49.7,58040
70.1,49.6,58048
70.1,49.6,58043
70.1,49.4,58045
70,49.4,58042
70,49.4,58047
70,49.5,58047
70,49.4,58041
69.9,49.3,58044
69.9,49.2,58038
69.9,49.2,58034
69.8,49.2,58036
69.8,49.1,58038
69.8,49.1,58034
69.8,49,58030
69.8,49,58025
69.8,49.1,58020
69.7,49.1,58014
69.7,49.2,58017
69.7,49.2,58013
69.7,49,58018
69.7,48.9,58013
69.7,48.8,58015
69.7,48.9,58015
69.7,48.9,58014
69.6,48.9,58006
69.6,48.8,58000
69.6,48.8,58005
69.6,48.8,58008
69.6,48.8,58002
69.6,48.8,57996
69.6,48.8,57992
69.6,48.8,58001
69.6,48.7,57995
69.6,48.6,57989
69.6,48.4,57990
69.6,48.3,57984
69.5,48.2,57990
69.5,48.3,57986
69.5,48.3,57983
69.5,48.2,57974
69.5,48.2,57978
69.5,48.2,57980
69.5,48.2,57981
69.5,48.2,57980
69.4,48.1,57983
69.4,48,57969
69.4,48,57978
69.4,48,57976
69.4,48,57973
69.4,48,57978
69.3,48,57975
69.3,47.9,57964
69.3,47.9,57965
69.3,47.9,57959
69.3,47.9,57962
69.3,47.9,57962
69.3,47.9,57960
69.2,47.8,57959
69.2,47.8,57958
69.2,47.7,57956
69.2,47.7,57949
69.2,47.7,57947
69.2,47.7,57945
69.1,47.6,57947
69.1,47.6,57947
69.1,47.6,57936
69.1,47.6,57934
69.1,47.5,57936
69.1,47.6,57941
69.1,47.6,57932
69.1,47.7,57931
69.1,47.6,57927
69.1,47.3,57936
69,47.2,57932
69,47.1,57931
69,47.1,57936
69,47.1,57934
69,47.1,57930
69,47.1,57921
68.9,47,57918
68.9,47,57928
68.9,46.9,57926
68.8,46.9,57920
68.8,46.9,57917
68.8,46.9,57919
68.8,46.9,57919
68.8,46.8,57912
68.8,46.8,57915
68.7,46.8,57916
68.7,46.8,57911
68.7,46.7,57907
68.7,46.7,57905
68.7,46.7,57905
68.7,46.7,57907
68.6,46.6,57902
68.6,46.6,57893
68.6,46.5,57897
68.6,46.5,57906
68.6,46.5,57906
68.6,46.5,57900
68.6,46.5,57897
68.5,46.4,57895
68.5,46.4,57894
68.5,46.4,57888
68.5,46.4,57890
68.5,46.3,57890
68.5,46.3,57890
68.5,46.3,57886
68.4,46.3,57882
68.4,46.3,57884
68.4,46.3,57878
68.4,46.2,57875
68.4,46.2,57878
68.4,46.1,57879
68.4,46.1,57878
68.4,46,57875
68.3,46,57879
68.3,46,57874
68.3,46,57872
68.3,46,57865
68.3,45.9,57867
68.3,45.9,57874
68.2,45.9,57870
68.2,45.9,57869
68.2,45.8,57863
68.2,45.8,57855
68.2,45.8,57855
68.2,45.7,57855
68.2,45.7,57857
68.1,45.7,57858
68.1,45.6,57857
68.1,45.6,57860
68.1,45.5,57861
68.1,45.5,57861
68.1,45.6,57860
68.1,45.5,57857
68,45.4,57853
68,45.4,57850
68,45.4,57857
68,45.4,57844
68,45.4,57841
68,45.5,57842
68,45.4,57841
68,45.3,57843
68,45.3,57839
68,45.3,57838
68,45.3,57836
68,45.3,57836
68,45.2,57831
68,45.2,57838
68,45.1,57829
68,45.1,57827
68,45.1,57829
67.9,45.1,57828
67.9,45,57812
67.9,45,57815
67.9,45,57817
67.9,45,57817
67.9,44.9,57819
67.9,44.9,57812
67.9,44.9,57815
67.9,44.9,57820
67.9,44.9,57819
67.9,44.8,57813
67.9,44.8,57808
67.9,44.8,57806
67.9,44.8,57804
67.9,44.8,57802
67.9,44.7,57807
67.9,44.7,57806
67.9,44.6,57799
67.9,44.6,57805
67.9,44.6,57804
67.9,44.6,57800
67.9,44.6,57796
67.9,44.6,57801
67.9,44.6,57802
67.9,44.5,57804
67.9,44.5,57805
67.9,44.5,57799
67.9,44.4,57802
67.9,44.4,57798
67.9,44.4,57795
67.9,44.4,57792
68,44.4,57789
68,44.4,57785
68,44.3,57781
68,44.3,57781
68,44.2,57783
68,44.2,57789
68,44.3,57794
68,44.3,57800
68,44.2,57798
68,44.2,57796
68,44.1,57791
68,44.1,57790
68.1,44.1,57783
68.1,44,57778
68.1,44.1,57777
68.1,44.1,57773
68.1,44.1,57778
68.1,44.1,57778
68.1,44,57784
68.1,44,57778
68.1,44,57777
68.1,44,57777
68.1,44,57780
68.1,44,57774
68.1,44,57776
68.2,43.9,57778
68.2,43.9,57773
68.2,43.9,57773
68.3,43.8,57773
68.3,43.8,57773
68.4,43.7,57770
68.5,43.7,57769
68.6,43.7,57774
68.8,43.8,57778
69,43.7,57775
69.3,43.7,57780
70.1,43.6,57781
70.9,43.6,57785
71.3,43.6,57791
72.9,43.6,57802
74.1,43.6,57809
75.2,43.6,57817
76.5,43.6,57822
77.3,43.6,57830
78.7,43.6,57840
80.1,43.5,57850
82.8,43.5,57856
82.8,43.5,57863
85.3,43.5,57872
86.1,43.6,57878
87.2,43.5,57886
88.2,43.6,57893
89.2,43.5,57901
90.7,43.6,57907
91.4,43.6,57914
91.9,43.7,57918
92.5,43.7,57924
93.1,43.6,57930
93.5,43.6,57934
93.7,43.7,57936
93.9,43.8,57940
94.2,43.8,57942
94.3,43.7,57944
94.5,43.7,57945
94.5,43.6,57946
94.6,43.6,57939
94.7,43.6,57942
94.7,43.6,57949
94.6,43.7,57948
94.5,43.6,57947
94.4,43.6,57946
94.2,43.6,57946
93.5,43.6,57943
93.5,43.7,57937
93.2,43.7,57926
92.6,43.6,57938
92.6,43.6,57939
91.7,43.6,57937
91.7,43.7,57930
91.3,43.7,57933
91,43.5,57934
90.3,43.4,57931
90,43.4,57930
90,43.4,57931
89.3,43.4,57931
89,43.4,57926
88.8,43.5,57927
88.5,43.5,57926
88.2,43.5,57925
87.9,43.3,57922
87.7,43.2,57919
87.2,43.3,57914
87.2,43.4,57911
86.7,43.4,57907
86.6,43.3,57906
86.4,43.2,57904
86.2,43.2,57900
86.1,43.2,57899
86,43.1,57897
85.7,43.1,57897
85.6,43,57895
85.6,42.9,57895
85.6,43,57893
85.5,43.1,57892
85.5,43.2,57892
85.5,43.1,57891
85.5,43,57891
85.5,42.9,57891
85.5,42.9,57891
85.6,42.9,57890
85.6,43.1,57893
85.9,43.1,57893
85.9,43,57894
86.1,42.9,57892
86.2,42.9,57895
86.6,42.9,57895
86.6,42.9,57897
87,42.8,57897
87.2,42.9,57902
87.6,43,57899
87.6,42.9,57900
87.9,43,57902
87.9,43,57902
88.3,43.1,57904
88.6,43.1,57908
88.8,43.1,57908
88.8,43,57910
88.9,43,57910
89,43.2,57911
89.3,43.2,57910
89.3,43.2,57911
89.5,43.1,57913
89.6,43.1,57912
89.6,43.2,57914
89.7,43.1,57912
89.7,43.1,57914
89.8,43.1,57915
89.8,43,57913
89.8,43,57916
89.8,42.9,57916
89.8,42.9,57914
89.8,42.9,57912
89.8,42.9,57914
89.7,42.8,57912
89.6,42.8,57912
89.6,42.9,57912
89.5,42.8,57909
89.4,42.8,57911
89.2,42.8,57910
89.1,42.9,57909
89,42.8,57908
88.8,42.8,57908
88.7,42.8,57908
88.7,42.8,57905
88.5,42.9,57905
88.3,42.9,57905
88.2,42.9,57905
88.2,42.8,57902
88.1,42.8,57902
88,42.8,57902
87.9,42.8,57899
87.8,42.7,57901
87.8,42.6,57900
87.6,42.6,57899
87.6,42.7,57896
87.5,42.8,57896
87.5,42.9,57895
87.5,42.8,57897
87.4,42.7,57897
87.4,42.5,57895
87.4,42.5,57892
87.4,42.5,57895
87.4,42.5,57894
87.4,42.6,57894
87.4,42.6,57894
87.4,42.7,57895
87.4,42.7,57894
87.4,42.8,57893
87.5,42.6,57896
87.5,42.7,57890
87.7,42.6,57895
87.8,42.7,57896
87.9,42.5,57895
87.9,42.6,57896
87.9,42.6,57895
88,42.7,57895
88.1,42.5,57895
88.2,42.5,57898
88.2,42.6,57896
88.4,42.5,57897
88.4,42.5,57893
88.5,42.5,57894
88.5,42.5,57896
88.5,42.5,57897
88.5,42.5,57896
88.6,42.4,57895
88.6,42.4,57897
88.6,42.4,57896
88.6,42.6,57898
88.6,42.7,57894
88.6,42.7,57895
88.6,42.7,57896
88.6,42.5,57896
88.6,42.5,57894
88.6,42.4,57894
88.6,42.4,57891
88.6,42.4,57894
88.5,42.5,57892
88.5,42.6,57891
88.5,42.5,57893
88.5,42.4,57890
88.4,42.4,57891
88.4,42.4,57891
88.4,42.4,57891
88.4,42.3,57889
88.3,42.2,57887
88.3,42.2,57889
88.2,42.3,57886
88.2,42.4,57887
88.2,42.4,57889
88.2,42.3,57878
88.2,42.2,57889
88.2,42.2,57885
88.2,42.2,57888
88.1,42.3,57879
88.1,42.3,57883
88.1,42.2,57888
88.2,42.2,57882
88.2,42.3,57885
88.2,42.3,57888
88.2,42.3,57887
88.2,42.2,57886
88.3,42.3,57888
88.3,42.2,57884
88.3,42.3,57887
88.4,42.3,57886
88.4,42.3,57887
88.4,42.2,57885
88.4,42.3,57885
88.5,42.3,57888
88.5,42.3,57885
88.5,42.2,57885
88.5,42.2,57886
88.5,42,57888
88.5,42,57886
88.6,42,57885
88.6,42,57884
88.6,42,57884
88.6,42,57883
88.6,42.1,57882
88.6,42.1,57886
88.6,42.2,57883
88.6,42.1,57882
88.6,42.2,57882
88.6,42.1,57883
88.6,42.1,57881
88.6,42.1,57881
88.6,42.1,57879
88.6,42,57881
88.6,42,57881
88.6,42,57877
88.6,42,57882
88.6,42.1,57883
88.6,42,57880
88.6,42.1,57882
88.6,41.9,57882
88.6,42,57872
88.6,41.9,57869
88.6,41.8,57865
88.6,41.8,57879
88.6,41.9,57866
88.6,42,57864
88.6,42,57872
88.6,41.9,57860
88.6,41.8,57866
88.6,41.9,57858
88.6,41.9,57856
88.6,41.8,57862
88.6,41.8,57859
88.7,41.9,57866
88.7,42,57866
88.7,41.9,57872
88.7,41.9,57865
88.7,41.8,57875
88.7,41.8,57873
88.7,41.8,57862
88.7,41.9,57857
88.7,41.8,57863
88.7,41.9,57865
88.7,41.9,57853
88.7,41.9,57862
88.7,41.8,57871
88.7,41.7,57862
88.7,41.8,57874
88.7,41.8,57862
88.7,41.7,57873
88.7,41.7,57862
88.7,41.7,57854
88.7,41.7,57855
88.7,41.7,57858
88.8,41.7,57856
88.8,41.6,57860
88.8,41.7,57870
88.8,41.8,57855
88.8,41.8,57854
88.8,41.7,57871
88.9,41.7,57850
88.9,41.7,57851
88.9,41.7,57859
89,41.7,57862
89,41.7,57865
89,41.7,57860
89.1,41.8,57873
89.1,41.7,57866
89.1,41.7,57860
89.2,41.6,57862
89.2,41.6,57875
89.2,41.6,57860
89.3,41.7,57860
89.3,41.8,57851
89.3,41.7,57861
89.3,41.7,57863
89.4,41.7,57863
89.4,41.8,57852
89.4,41.7,57868
89.4,41.6,57868
89.5,41.6,57854
89.5,41.6,57853
89.5,41.6,57852
89.5,41.6,57851
89.5,41.7,57851
89.5,41.6,57854
89.6,41.6,57858
89.6,41.4,57855
89.6,41.5,57861
89.6,41.6,57849
89.6,41.7,57847
89.6,41.6,57851
89.6,41.6,57851
89.6,41.6,57848
89.6,41.6,57848
89.6,41.5,57847
89.6,41.5,57849
89.5,41.5,57851
89.5,41.4,57844
89.5,41.5,57859
89.5,41.5,57845
89.5,41.5,57845
89.5,41.4,57846
89.5,41.5,57867
89.5,41.5,57854
89.5,41.6,57849
89.5,41.5,57857
89.5,41.5,57851
89.5,41.6,57855
89.5,41.5,57853
89.5,41.5,57851
89.5,41.4,57858
89.5,41.4,57847
89.5,41.5,57851
89.5,41.4,57868
89.6,41.4,57868
89.6,41.5,57843
89.7,41.4,57861
89.7,41.4,57846
89.7,41.4,57857
89.7,41.4,57849
89.8,41.3,57848
89.8,41.4,57853
89.9,41.5,57862
89.9,41.5,57859
89.9,41.5,57854
89.9,41.4,57850
90,41.4,57853
90,41.4,57842
90,41.4,57845
90,41.3,57843
90,41.4,57843
90,41.3,57848
90,41.4,57853
90,41.3,57861
90,41.3,57845
90,41.3,57854
90,41.3,57847
90,41.3,57839
90,41.4,57840
90,41.3,57850
90,41.3,57857
90,41.3,57843
90,41.3,57853
90,41.4,57849
90,41.3,57844
90,41.4,57863
90,41.3,57843
90,41.3,57856
90,41.3,57844
90,41.4,57857
90,41.4,57852
90,41.4,57852
90,41.3,57848
90,41.2,57842
90,41.1,57839
90,41.2,57854
90,41.2,57839
90,41.2,57863
90.1,41.2,57840
90.1,41.2,57838
90.1,41.2,57851
90.1,41.2,57844
90.2,41.3,57852
90.2,41.2,57843
90.2,41.3,57843
90.2,41.3,57848
90.3,41.2,57845
90.3,41.2,57863
90.3,41.2,57856
90.3,41.2,57856
90.4,41.2,57861
90.4,41.2,57839
90.4,41.3,57835
90.5,41.1,57843
90.5,41.2,57853
90.5,41.2,57848
90.6,41.2,57837
90.6,41.2,57841
90.6,41.2,57840
90.6,41.2,57843
90.7,41.2,57839
90.7,41.3,57839
90.7,41.3,57839
90.8,41.2,57854
90.8,41.2,57855
90.8,41.2,57839
90.8,41.2,57844
90.8,41.2,57842
90.8,41.2,57839
90.8,41.2,57843
90.8,41.1,57842
90.8,41.1,57841
90.8,41.1,57840
90.8,41.1,57838
90.8,41.1,57842
90.8,41.1,57835
90.8,41.1,57837
90.8,41.1,57844
90.8,41.1,57845
90.8,41,57853
90.8,41,57842
90.8,41.1,57839
90.8,41.1,57849
90.8,41.1,57843
90.8,41.1,57841
90.8,41,57855
90.8,41,57863
90.8,41,57843
90.8,41,57840
90.8,41.1,57838
90.8,41.1,57859
90.9,41.1,57863
90.9,41.1,57843
90.9,41.1,57858
90.9,41.2,57848
90.9,41.1,57838
90.9,41,57855
90.9,41,57847
90.9,41,57861
90.9,41,57849
90.9,41.1,57838
90.9,41.1,57839
90.9,41,57839
90.9,40.9,57839
90.9,40.9,57844
90.9,41,57836
90.9,41,57843
90.9,41,57838
91,40.9,57845
91,40.9,57839
91,40.9,57837
91,41,57834
91,41,57846
91,41,57837
91,41,57838
91,40.9,57836
91,40.9,57839
91,40.9,57836
91.1,41,57839
91.1,41,57839
91.1,40.9,57852
91.1,40.9,57850
91.1,40.8,57841
91.1,40.8,57838
91.1,40.9,57838
91.1,40.8,57842
91.1,40.9,57845
91.1,40.9,57834
91.1,41,57839
91.1,40.9,57836
91.1,41,57839
91.1,40.9,57838
91.1,41,57840
91.2,41.1,57837
91.2,41,57838
91.2,40.9,57840
91.2,40.7,57849
91.2,40.8,57837
91.2,40.8,57837
91.2,40.8,57840
91.2,40.8,57841
91.2,40.8,57831
91.2,40.8,57834
91.3,40.8,57851
91.3,40.8,57838
91.3,40.8,57842
91.3,40.8,57841
91.3,40.8,57835
91.3,40.9,57838
91.3,40.8,57836
91.4,40.9,57839
91.4,40.9,57835
91.4,40.9,57837
91.4,40.8,57837
91.4,40.9,57833
91.4,40.9,57837
91.4,40.9,57854
91.4,40.9,57840
91.4,40.9,57839
91.4,40.9,57844
91.5,40.8,57836
91.5,40.8,57850
91.5,40.8,57836
91.5,40.8,57841
91.5,40.9,57842
91.6,40.9,57844
91.6,40.9,57841
91.6,40.8,57839
91.6,40.8,57838
91.7,40.9,57839
91.7,40.8,57839
91.7,40.8,57836
91.7,40.9,57836
91.7,40.9,57836
91.8,40.8,57836
91.8,40.7,57839
91.8,40.8,57834
91.8,40.8,57835
91.8,40.8,57840
91.8,40.8,57835
91.9,40.7,57834
91.9,40.8,57836
91.9,40.7,57837
91.9,40.8,57835
91.9,40.8,57836
91.9,40.8,57838
91.9,40.8,57836
91.9,40.7,57834
91.9,40.7,57840
91.9,40.7,57837
91.9,40.7,57837
91.9,40.8,57840
91.9,40.8,57839
91.9,40.7,57835
91.9,40.6,57836
91.9,40.6,57839
91.9,40.7,57839
91.9,40.9,57840
91.9,40.8,57839
91.9,40.7,57841
91.9,40.6,57835
91.9,40.7,57837
91.9,40.8,57838
91.9,40.9,57842
91.9,40.9,57840
91.9,40.8,57840
91.8,40.7,57839
91.8,40.7,57836
91.8,40.6,57835
91.8,40.6,57837
91.8,40.6,57834
91.8,40.7,57833
91.8,40.7,57838
91.8,40.8,57831
91.8,40.8,57837
91.8,40.8,57840
91.8,40.7,57849
91.8,40.6,57836
91.8,40.6,57837
91.8,40.7,57844
91.8,40.7,57838
91.8,40.8,57836
91.8,40.6,57831
91.9,40.7,57837
91.9,40.7,57837
91.9,40.8,57840
91.9,40.7,57839
92,40.7,57835
92,40.6,57842
92,40.7,57844
92.1,40.6,57844
92.1,40.7,57842
92.1,40.7,57844
92.1,40.7,57839
92.1,40.7,57838
92.2,40.7,57835
92.2,40.5,57832
92.2,40.5,57837
92.2,40.6,57836
92.2,40.6,57840
92.2,40.5,57843
92.2,40.6,57838
92.2,40.6,57839
92.2,40.6,57838
92.2,40.7,57837
92.2,40.7,57837
92.1,40.7,57835
92.1,40.6,57837
91.7,40.6,57835
91.5,40.7,57835
91.3,40.7,57831
91.3,40.7,57833
90.9,40.7,57826
90.6,40.7,57824
90.4,40.6,57823
90.4,40.5,57823
89.8,40.5,57828
89.3,40.5,57821
89,40.6,57819
89,40.6,57819
88.8,40.6,57817
88.3,40.5,57818
88.3,40.5,57815
87.7,40.5,57819
87.1,40.5,57813
86.9,40.5,57815
86.9,40.5,57807
86.7,40.5,57807
86.2,40.5,57817
86,40.5,57802
85.8,40.5,57813
85.8,40.5,57798
85.3,40.5,57799
84.8,40.5,57802
84.6,40.5,57807
84.4,40.5,57796
84.4,40.5,57791
84.1,40.5,57806
84.1,40.5,57793
83.5,40.4,57790
83.3,40.4,57781
83.3,40.4,57793
83.1,40.4,57783
82.9,40.3,57785
82.6,40.4,57782
82.4,40.4,57768
82.1,40.4,57791
81.9,40.4,57783
81.7,40.4,57778
81.7,40.3,57784
81.6,40.3,57788
81.4,40.3,57781
81.1,40.3,57779
81,40.3,57778
80.8,40.3,57777
80.8,40.3,57775
80.5,40.3,57774
80.4,40.2,57770
80.2,40.2,57769
80,40.2,57765
80,40.3,57764
79.9,40.4,57760
79.7,40.3,57759
79.5,40.3,57756
79.3,40.2,57752
79.2,40.3,57756
79.1,40.3,57748
79.1,40.3,57749
78.7,40.2,57744
78.6,40.2,57745
78.6,40.2,57745
78.5,40.3,57740
78.4,40.3,57738
78.1,40.3,57739
78.1,40.3,57736
77.9,40.2,57732
77.8,40.2,57729
77.7,40.1,57729
77.6,40.2,57726
77.4,40.1,57726
77.4,40.2,57724
77.1,40.2,57723
77,40.2,57721
77,40.1,57719
76.8,40.1,57717
76.8,40,57717
76.6,40.1,57715
76.5,40.1,57713
76.5,40.1,57712
76.4,40.1,57710
76.3,40,57709
76.2,40,57709
76.1,40,57707
76.1,40.1,57704
76,40.1,57702
75.8,40.1,57701
75.8,40.1,57699
75.7,40,57701
75.6,40,57699
75.6,40,57697
75.5,40,57698
75.5,40,57695
75.3,40,57696
75.2,40,57693
75.1,40,57692
75.1,39.9,57689
75,40,57687
74.9,40,57686
74.8,40,57685
74.8,40,57685
74.7,39.9,57684
74.7,40,57683
74.5,40,57682
74.4,40,57682
74.3,40.1,57680
74.3,40,57682
74.2,40,57678
74.2,40,57675
74.1,40.1,57673
74.1,40,57675
74.1,40,57675
73.9,39.9,57674
73.8,39.9,57670
73.8,40,57667
73.7,40,57666
73.7,39.9,57668
73.6,39.9,57666
73.5,39.9,57666
73.5,40,57667
73.4,39.9,57666
73.4,40,57665
73.3,39.9,57665
73.3,39.9,57665
73.2,39.9,57664
73.1,39.9,57662
73.1,39.9,57660
73,39.9,57659
73,40,57658
73,39.9,57656
72.9,39.9,57654
72.9,39.8,57652
72.9,39.8,57651
72.8,39.9,57651
72.7,39.9,57651
72.7,40,57651
72.7,39.9,57652
72.7,39.9,57651
72.6,39.8,57649
72.5,39.8,57647
72.5,39.8,57648
72.4,39.9,57646
72.4,39.9,57644
72.3,40,57642
72.3,39.9,57643
72.3,39.9,57642
72.2,39.9,57640
72.2,39.9,57639
72.2,39.9,57638
72.2,39.8,57638
72.1,39.8,57639
72.1,39.8,57643
72.1,39.8,57640
72,39.8,57639
72,39.8,57643
72,39.8,57640
71.9,39.8,57636
71.9,39.8,57632
71.8,39.8,57633
71.8,39.8,57632
71.8,39.7,57632
71.8,39.7,57633
71.8,39.7,57632
71.8,39.8,57633
71.7,39.7,57632
71.7,39.8,57629
71.7,39.8,57629
71.6,39.8,57630
71.6,39.9,57630
71.6,39.8,57632
71.6,39.9,57630
71.6,39.9,57628
71.5,39.9,57627
71.5,39.8,57628
71.5,39.8,57630
71.5,39.8,57628
71.5,39.8,57628
71.5,39.8,57626
71.5,39.8,57625
71.5,39.8,57629
71.5,39.8,57627
71.5,39.8,57627
71.5,39.7,57625
71.5,39.7,57624
71.5,39.7,57625
71.5,39.7,57624
71.5,39.7,57621
71.5,39.7,57622
71.5,39.7,57620
71.5,39.7,57619
71.5,39.7,57618
71.5,39.7,57621
71.5,39.7,57621
71.5,39.7,57621
71.6,39.7,57623
71.6,39.7,57625
71.6,39.8,57622
71.6,39.7,57620
71.7,39.8,57618
71.7,39.8,57618
71.7,39.8,57619
71.8,39.7,57617
71.8,39.7,57620
71.8,39.7,57620
71.9,39.8,57622
71.9,39.8,57619
72,39.7,57621
72.1,39.7,57620
72.1,39.7,57616
72.1,39.7,57617
72.1,39.6,57619
72.2,39.6,57618
72.2,39.7,57618
72.3,39.7,57620
72.4,39.7,57620
72.5,39.7,57620
72.5,39.7,57618
72.6,39.7,57618
72.6,39.7,57617
72.6,39.7,57621
72.7,39.6,57624
72.8,39.7,57625
72.9,39.7,57625
73,39.7,57621
73,39.7,57620
73,39.7,57620
73.1,39.7,57623
73.2,39.7,57623
73.3,39.7,57623
73.4,39.7,57624
73.5,39.8,57626
73.6,39.7,57626
73.7,39.7,57623
73.8,39.7,57622
73.8,39.6,57623
73.9,39.7,57623
74,39.7,57624
74.1,39.7,57623
74.2,39.7,57624
74.3,39.7,57626
74.3,39.7,57625
74.4,39.7,57626
74.4,39.7,57626
74.5,39.6,57627
74.5,39.6,57627
74.6,39.7,57629
74.6,39.7,57629
74.6,39.7,57628
74.7,39.7,57627
74.7,39.7,57626
74.7,39.7,57626
74.7,39.7,57626
74.7,39.7,57624
74.7,39.7,57625
74.7,39.7,57626
74.7,39.7,57626
74.7,39.7,57626
74.7,39.7,57626
74.7,39.7,57625
74.7,39.7,57623
74.7,39.6,57623
74.7,39.6,57628
74.7,39.7,57625
74.6,39.7,57624
74.6,39.7,57624
74.6,39.7,57623
74.6,39.6,57622
74.6,39.7,57622
74.6,39.7,57621
74.6,39.7,57621
74.5,39.6,57620
74.5,39.6,57622
74.5,39.7,57623
74.5,39.7,57622
74.5,39.7,57619
74.5,39.7,57618
74.5,39.7,57619
74.5,39.7,57618
74.4,39.6,57618
